,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Mã BĐS,Địa chỉ,Giá
5644,96.0,2,2,Hợp đồng mua bán,11/03/2023,21214357," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 900 triệu
5645,141.0,3,3,Hợp đồng mua bán,11/03/2023,21793504," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 600 triệu
5646,96.0,2,2,Hợp đồng mua bán,11/03/2023,21214347," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 900 triệu
5647,160.0,4,4,Hợp đồng mua bán,11/03/2023,21203323," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",11 tỷ
5648,112.0,2,2,Hợp đồng mua bán,11/03/2023,21793284," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 900 triệu
5649,75.0,2,2,Sổ hồng,11/03/2023,21674828," Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",3 tỷ 540 triệu
5650,95.0,2,2,Hợp đồng mua bán,11/03/2023,21203138," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 100 triệu
5651,112.0,2,2,Hợp đồng mua bán,11/03/2023,21793276," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 555 triệu
5652,86.0,2,2,Hợp đồng mua bán,11/03/2023,21793266," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 100 triệu
5653,71.0,2,2,Hợp đồng mua bán,11/03/2023,21201402," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu
5654,96.0,2,2,Hợp đồng mua bán,11/03/2023,21201380," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 600 triệu
5655,75.0,2,2,Sổ hồng,11/03/2023,21660313," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",3 tỷ 590 triệu
5656,112.0,2,2,Không xác định,11/03/2023,21628279," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 800 triệu
5657,85.0,2,2,Hợp đồng mua bán,11/03/2023,21244390," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",55 triệu
5658,68.0,2,2,Không xác định,11/03/2023,21628248," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 600 triệu
5659,88.8,2,2,Hợp đồng mua bán,11/03/2023,21242756," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 800 triệu
5660,63.0,2,2,Hợp đồng mua bán,11/03/2023,21236730," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 150 triệu
5661,86.0,2,2,Hợp đồng mua bán,11/03/2023,21618454," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 800 triệu
5662,86.0,2,2,Hợp đồng mua bán,11/03/2023,21236662," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 300 triệu
5663,112.0,2,2,Hợp đồng mua bán,11/03/2023,21618451," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 700 triệu
5664,74.0,2,2,Sổ hồng,11/03/2023,21818196," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",3 tỷ 900 triệu
5665,104.0,3,3,Hợp đồng mua bán,11/03/2023,21235923," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 500 triệu
5666,92.0,2,2,Hợp đồng mua bán,11/03/2023,21618445," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 600 triệu
5667,74.0,2,2,Sổ hồng,11/03/2023,21818133," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",4 tỷ
5668,104.0,2,2,Hợp đồng mua bán,11/03/2023,21235919," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 400 triệu
5669,78.0,2,2,Sổ hồng,11/03/2023,21818122," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",3 tỷ 950 triệu
5670,84.0,2,2,Hợp đồng mua bán,11/03/2023,21235918," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 200 triệu
5671,90.0,2,2,Sổ hồng,11/03/2023,21817956," Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",2 tỷ 850 triệu
5672,160.0,3,2,Hợp đồng mua bán,11/03/2023,21235893," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",11 tỷ 500 triệu
5673,121.0,3,3,Hợp đồng mua bán,11/03/2023,21615012," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",8 tỷ 300 triệu
5674,63.0,2,1,Hợp đồng mua bán,11/03/2023,21235856," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 100 triệu
5675,85.0,2,2,Hợp đồng mua bán,11/03/2023,21614999," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 400 triệu
5676,85.0,2,2,Hợp đồng mua bán,11/03/2023,21235836," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 300 triệu
5677,96.0,2,2,Hợp đồng mua bán,11/03/2023,21615011," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 100 triệu
5678,85.0,2,2,Hợp đồng mua bán,11/03/2023,21791971," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 148 triệu
5679,85.0,2,2,Hợp đồng mua bán,11/03/2023,21791965," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 148 triệu
5680,68.0,2,2,Hợp đồng mua bán,11/03/2023,21226595," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",12 triệu
5681,96.0,2,2,Hợp đồng mua bán,11/03/2023,21222337," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 800 triệu
5682,96.0,2,2,Hợp đồng mua bán,11/03/2023,21736468," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 270 triệu
5683,84.0,3,2,Hợp đồng mua bán,11/03/2023,21222309," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 500 triệu
5684,96.0,2,2,Hợp đồng mua bán,11/03/2023,21736465," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 200 triệu
5685,114.0,3,2,Sổ hồng,11/03/2023,21710793," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",5 tỷ 300 triệu
5686,63.0,2,2,Hợp đồng mua bán,11/03/2023,21222274," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 100 triệu
5687,191.0,4,4,Hợp đồng mua bán,11/03/2023,21736445," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ
5688,117.0,3,2,Hợp đồng mua bán,11/03/2023,21222265," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 800 triệu
5689,85.0,2,2,Hợp đồng mua bán,11/03/2023,21736435," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 100 triệu
5690,94.0,3,2,Sổ hồng,11/03/2023,21699308," Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",4 tỷ 900 triệu
5691,112.0,3,3,Hợp đồng mua bán,11/03/2023,21219182," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 200 triệu
5692,104.0,3,2,Hợp đồng mua bán,11/03/2023,21219072," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 500 triệu
5693,71.0,2,2,Hợp đồng mua bán,11/03/2023,21214232," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 400 triệu
5694,141.0,3,2,Hợp đồng mua bán,11/03/2023,21732971," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ 980 triệu
5695,82.0,2,2,Sổ hồng,11/03/2023,21699305," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",2 tỷ 500 triệu
5696,112.0,3,2,Hợp đồng mua bán,11/03/2023,21732963," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 880 triệu
5697,54.0,2,1,Sổ hồng,11/03/2023,21955422," Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",2 tỷ 950 triệu
5698,96.0,2,2,Hợp đồng mua bán,11/03/2023,21231519," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ
5699,85.0,2,2,Hợp đồng mua bán,11/03/2023,21732305," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 450 triệu
5700,96.0,2,2,Hợp đồng mua bán,11/03/2023,21231494," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 300 triệu
5701,53.0,1,1,Hợp đồng mua bán,11/03/2023,21650944," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 650 triệu
5702,63.0,2,1,Hợp đồng mua bán,11/03/2023,21232524," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 199 triệu
5703,88.0,2,2,Hợp đồng mua bán,11/03/2023,21615010," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 300 triệu
5704,96.0,2,2,Hợp đồng mua bán,11/03/2023,21232758," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ
5705,88.0,2,2,Hợp đồng mua bán,11/03/2023,21615007," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 100 triệu
5706,141.0,3,3,Hợp đồng mua bán,11/03/2023,21231534," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 400 triệu
5707,107.0,3,2,Không xác định,11/03/2023,21615004," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 200 triệu
5708,96.0,2,2,Hợp đồng mua bán,11/03/2023,21232572," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ
5709,85.0,2,2,Hợp đồng mua bán,11/03/2023,21232634," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 500 triệu
5710,162.0,2,2,Không xác định,11/03/2023,21614659," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",9 tỷ 500 triệu
5711,96.0,2,2,Hợp đồng mua bán,11/03/2023,21732985," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 800 triệu
5712,121.0,3,3,Hợp đồng mua bán,11/03/2023,21232600," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",7 tỷ 979 triệu
5713,117.0,3,2,Hợp đồng mua bán,11/03/2023,21256890," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 500 triệu
5714,87.0,2,2,Sổ hồng,11/03/2023,21658470," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",3 tỷ 950 triệu
5715,96.0,2,2,Hợp đồng mua bán,11/03/2023,21232720," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",6 tỷ
5716,56.0,2,1,Hợp đồng mua bán,11/03/2023,21949635," Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",2 tỷ 300 triệu
5717,53.0,2,1,Hợp đồng mua bán,11/03/2023,21656434," Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",2 tỷ 380 triệu
5718,88.8,2,2,Hợp đồng mua bán,11/03/2023,21256855," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 800 triệu
5719,92.0,3,2,Giấy tờ hợp lệ,11/03/2023,22014322," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 350 triệu
5720,104.0,2,2,Hợp đồng mua bán,11/03/2023,21235905," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 400 triệu
5721,75.0,2,2,Giấy tờ hợp lệ,11/03/2023,22014308," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 470 triệu
5722,104.0,3,2,Hợp đồng mua bán,11/03/2023,21735985," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 150 triệu
5723,75.0,2,2,Sổ hồng,11/03/2023,21648338," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",3 tỷ 600 triệu
5724,71.0,2,2,Hợp đồng mua bán,11/03/2023,21209980," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 550 triệu
5725,77.0,2,2,Giấy tờ hợp lệ,11/03/2023,22014296," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",1 tỷ 320 triệu
5726,76.0,2,2,Sổ hồng,11/03/2023,22046500," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 990 triệu
5727,76.0,2,2,Hợp đồng mua bán,11/03/2023,21648665," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",3 tỷ 480 triệu
5728,63.0,2,2,Hợp đồng mua bán,11/03/2023,21214186," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",2 tỷ 900 triệu
5729,61.0,2,2,Giấy tờ hợp lệ,11/03/2023,22014286," Bến Bình Đông, Phường 11, Quận 8, TPHCM",1 tỷ 150 triệu
5730,48.4,2,1,Sổ hồng,11/03/2023,22048072," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",1 tỷ 590 triệu
5731,71.0,2,2,Hợp đồng mua bán,11/03/2023,21263541," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 450 triệu
5732,65.0,2,2,Sổ hồng,11/03/2023,21887427," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 760 triệu
5733,63.0,2,1,Hợp đồng mua bán,11/03/2023,21823456," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 300 triệu
5734,66.57,2,2,Giấy tờ hợp lệ,11/03/2023,22012860," Tạ Quang Bửu, Phường 7, Quận 8, TPHCM",1 tỷ 70 triệu
5735,81.0,2,2,Hợp đồng mua bán,11/03/2023,21887175," Nguyễn Tất Thành, Phường 18, Quận 4, TPHCM",1 tỷ 880 triệu
5736,60.0,2,2,Giấy tờ hợp lệ,11/03/2023,22012856," Cao Lỗ, Phường 4, Quận 8, TPHCM",1 tỷ 250 triệu
5737,85.0,2,2,Sổ hồng,11/03/2023,22047854," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",1 tỷ 790 triệu
5738,71.0,2,2,Hợp đồng mua bán,11/03/2023,21886945," Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TPHCM",2 tỷ 270 triệu
5742,70.0,2,2,Giấy tờ hợp lệ,11/03/2023,22012849," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",1 tỷ 430 triệu
5743,82.0,2,2,Sổ hồng,11/03/2023,22046381," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",2 tỷ 690 triệu
5744,54.0,1,1,Hợp đồng mua bán,11/03/2023,21886899," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",2 tỷ 160 triệu
5745,106.0,2,2,Giấy tờ hợp lệ,11/03/2023,22012846," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",1 tỷ 450 triệu
5746,112.0,3,2,Hợp đồng mua bán,11/03/2023,21806946," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 500 triệu
5747,86.0,2,2,Sổ hồng,11/03/2023,22045607," Hậu Giang, Phường 11, Quận 6, TPHCM",2 tỷ 690 triệu
5748,72.0,2,2,Sổ hồng,11/03/2023,21955421," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",2 tỷ 950 triệu
5749,72.0,2,2,Hợp đồng mua bán,11/03/2023,21886795," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",2 tỷ 140 triệu
5750,150.0,3,2,Giấy tờ hợp lệ,11/03/2023,22012842," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",1 tỷ 880 triệu
5751,84.0,2,2,Hợp đồng mua bán,11/03/2023,21817595," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",4 tỷ 150 triệu
5752,83.0,2,2,Sổ hồng,11/03/2023,22045525," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",2 tỷ 490 triệu
5753,63.0,2,2,Sổ hồng,11/03/2023,21955419," Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",2 tỷ 50 triệu
5754,75.83,2,2,Hợp đồng mua bán,11/03/2023,21886194," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 960 triệu
5755,68.89,2,2,Giấy tờ hợp lệ,11/03/2023,22012422," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",1 tỷ 20 triệu
5756,112.0,2,2,Hợp đồng mua bán,11/03/2023,21823441," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",5 tỷ 680 triệu
5757,68.0,2,2,Sổ hồng,11/03/2023,22045440," Hậu Giang, Phường 11, Quận 6, TPHCM",2 tỷ 690 triệu
5758,86.0,3,2,Sổ hồng,11/03/2023,21886100," Đường số 8, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 280 triệu
5759,72.25,2,2,Giấy tờ hợp lệ,11/03/2023,22012413," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",1 tỷ 580 triệu
5760,82.0,2,2,Sổ hồng,11/03/2023,22045382," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",2 tỷ 390 triệu
5761,71.0,2,2,Sổ hồng,11/03/2023,21886037," Đường số 8, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 180 triệu
5762,74.0,2,2,Giấy tờ hợp lệ,11/03/2023,22012397," Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",1 tỷ 860 triệu
5763,72.0,2,2,Sổ hồng,11/03/2023,22045276," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",1 tỷ 890 triệu
5764,71.2,2,2,Hợp đồng mua bán,11/03/2023,21886019," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",1 tỷ 980 triệu
5765,63.0,2,1,Hợp đồng mua bán,11/03/2023,21817571," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",3 tỷ 200 triệu
5766,50.0,2,1,Giấy tờ hợp lệ,11/03/2023,22012381," Cô Giang, Phường Cô Giang, Quận 1, TPHCM",3 tỷ 220 triệu
5767,70.0,2,2,Hợp đồng mua bán,11/03/2023,21885971," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",2 tỷ 890 triệu
5768,98.7,2,2,Giấy tờ hợp lệ,11/03/2023,22012355," Trần Quang Khải, Phường Tân Định, Quận 1, TPHCM",2 tỷ 250 triệu
5769,72.0,2,2,Sổ hồng,11/03/2023,22050193," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",1 tỷ 690 triệu
5770,65.0,2,2,Sổ hồng,11/03/2023,21885961," Phạm văn hai, Phường 5, Quận Tân Bình, TPHCM",2 tỷ 150 triệu
5771,86.3,2,2,Giấy tờ hợp lệ,11/03/2023,22012364," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",3 tỷ 450 triệu
5772,67.0,2,2,Sổ hồng,11/03/2023,22049147," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 990 triệu
5773,106.0,3,2,Sổ hồng,11/03/2023,21885893," Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TPHCM",2 tỷ 380 triệu
5774,67.0,2,2,Sổ hồng,11/03/2023,21932519," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",1 tỷ 140 triệu
5775,65.58,2,2,Giấy tờ hợp lệ,11/03/2023,22012325," Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1 tỷ 270 triệu
5776,59.0,2,1,Sổ hồng,11/03/2023,22049034," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 190 triệu
5777,69.0,2,2,Hợp đồng mua bán,11/03/2023,21885771," Lê Đức Thọ, Phường 16, Quận Gò Vấp, TPHCM",1 tỷ 360 triệu
5778,100.0,2,2,Sổ hồng,11/03/2023,21932332," Hậu Giang, Phường 11, Quận 6, TPHCM",2 tỷ 450 triệu
5779,72.0,2,2,Giấy tờ hợp lệ,11/03/2023,22012313," Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",1 tỷ 350 triệu
5780,62.0,2,2,Sổ hồng,11/03/2023,22048958," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",1 tỷ 890 triệu
5781,75.0,2,2,Hợp đồng mua bán,11/03/2023,21885746," Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TPHCM",2 tỷ 790 triệu
5782,75.0,2,2,Sổ hồng,11/03/2023,21932330," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",1 tỷ 420 triệu
5783,70.22,2,2,Giấy tờ hợp lệ,11/03/2023,22012305," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",1 tỷ 820 triệu
5784,80.0,3,2,Sổ hồng,11/03/2023,22048848," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",2 tỷ 690 triệu
5785,80.0,2,2,Sổ hồng,11/03/2023,21699289," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",2 tỷ 500 triệu
5786,64.0,2,2,Sổ hồng,11/03/2023,21885702," Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",1 tỷ 350 triệu
5787,77.0,2,2,Sổ hồng,11/03/2023,21932325," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 205 triệu
5788,52.2,1,1,Giấy tờ hợp lệ,11/03/2023,22010187," Cộng Hòa, Phường 4, Quận Tân Bình, TPHCM",1 tỷ 270 triệu
5789,77.0,2,2,Sổ hồng,11/03/2023,22048870," Hoàng Sa, Phường 12, Quận 3, TPHCM",2 tỷ 490 triệu
5790,58.0,2,1,Sổ hồng,11/03/2023,21885694," Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TPHCM",1 tỷ 340 triệu
5791,67.0,2,2,Sổ hồng,11/03/2023,22048324," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",2 tỷ 290 triệu
5792,66.0,2,2,Sổ hồng,11/03/2023,22052700," Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội",2 tỷ 520 triệu
5793,72.0,2,2,Hợp đồng mua bán,11/03/2023,22052862," Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",13 tỷ 200 triệu
5794,63.0,2,2,Sổ hồng,11/03/2023,22053080," Đường số 3, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",3 tỷ
5795,73.7,2,2,Sổ hồng,11/03/2023,22053166," Phạm Văn Đồng, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 750 triệu
5796,50.0,1,1,Sổ hồng,11/03/2023,22053101," Liễu Giai, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",6 tỷ
5797,56.0,2,1,Sổ hồng,11/03/2023,22030886," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 680 triệu
5798,50.0,2,1,Sổ đỏ,11/03/2023,22053050," Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",920 triệu
5799,104.0,2,2,Sổ hồng,11/03/2023,22053387," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",2 tỷ 500 triệu
5800,76.0,2,2,Sổ hồng,11/03/2023,22053402," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",2 tỷ 700 triệu
5801,81.0,2,2,Sổ hồng,11/03/2023,22053100," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 850 triệu
5802,118.0,3,2,Sổ đỏ,11/03/2023,22053081," Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4 tỷ 12 triệu
5803,56.0,2,1,Sổ hồng,11/03/2023,22053134," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 500 triệu
5804,75.0,2,2,Hợp đồng mua bán,11/03/2023,22053523," Phạm Văn Đồng, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 790 triệu
5805,81.0,2,2,Sổ hồng,11/03/2023,22053332," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 900 triệu
5806,72.0,2,2,Sổ hồng,11/03/2023,22053324," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 100 triệu
5807,114.0,2,2,Sổ hồng,11/03/2023,22053350," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",2 tỷ 780 triệu
5808,74.0,2,2,Sổ hồng,11/03/2023,22053527," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",2 tỷ 840 triệu
